Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
22.173	2376.28	1027.07	1140.56	2372.12	995.333	934.607	2189.06	1048.7	1081.57	2195.44	1046.12	992.404	2272.51	1104.36	1191.9	2301.96	1086.1	882.46	2390.6	711.202	1203.7	2456.58	626.492	1177.97	2339.62	685.136	1162.59	2404.61	601.295	1131.73	2515.73	272.153	1131.67	2537.87	197.354	1109.32	2480.89	274.876	1089.98	2500.58	200.022	1068.87	2504.31	104.239	1033.81	2498.29	55.7208	1017.75	2517.44	59.0353	1061.44	2179.78	676.951	893.703	2168.63	568.525	909.248	2148.05	691.076	952.88	2132.8	583.272	971.597	1884.32	542.706	917.709	1805.27	540.925	935.761	1893.03	583.592	950.68	1809.74	581.281	967.499	1757.63	608.432	994.23	1719.14	640.428	1004.82	1708.05	611.345	956.071	2730.38	103.375	1007.39	2691.97	59.4773	1104.38	1635.73	424.882	1039.91	1621.79	467.559	933.769
22.18	2376.31	1023.53	1141.41	2372.47	990.223	934.431	2189.05	1042.1	1079.73	2195.62	1038.86	990.347	2270.89	1098.68	1190.27	2305.32	1079.27	881.17	2389.24	704.901	1201.79	2454.92	619.869	1175.66	2338.37	679.297	1160.19	2402.72	594.926	1129.43	2503.09	265.047	1131.88	2522.11	189.242	1109.91	2467.52	268.52	1090.95	2484.06	192.895	1070.27	2483.36	98.0147	1035.2	2474.13	50.4674	1019.91	2494.66	52.3028	1063.07	2185.66	669.404	892.903	2177.14	560.649	907.194	2154.47	682.2	952.508	2141.78	573.999	970.401	1899.78	544.84	916.819	1820.65	545.837	934.655	1909.98	584.786	950.472	1826.75	585.422	967.321	1773.73	614.75	995.836	1735.54	647.054	1006.65	1724.16	618.737	956.872	2708.9	86.1788	1006.56	2669.12	44.9395	1104.31	1649.05	431.713	1035.83	1636.96	477.127	931.046
22.187	2376.45	1019.33	1142.13	2372.77	984.686	934.283	2189.11	1035	1077.97	2193.64	1030.2	990.583	2267.34	1091.94	1189.71	2308.62	1072.27	879.778	2387.01	697.456	1200.28	2451.93	611.867	1174.04	2336.28	672.839	1157.95	2399.91	588.077	1126.95	2490.28	257.352	1133.07	2506.19	180.726	1111.44	2453.83	261.646	1092.89	2467.18	185.382	1072.49	2460.22	94.6797	1036.46	2447.59	47.1636	1022.06	2468.73	48.6044	1064.66	2191.79	661.759	891.498	2186.17	552.385	905.367	2161.03	673.43	951.582	2150.82	564.7	968.357	1915.77	545.955	915.688	1836.98	549.187	934.13	1927.39	584.877	950.138	1844.3	588.129	966.937	1790.27	619.275	997.24	1752.22	652.068	1008.74	1740.83	624.851	957.741	2684.24	67.7197	1002.06	2644.9	40.439	1106.34	1663.71	436.57	1031.69	1652.77	484.884	927.879
22.193	2376.63	1014.32	1142.47	2373.01	978.883	934.146	2189.01	1027.85	1075.8	2192.88	1022.79	988.186	2266.01	1084.72	1187.03	2311.33	1064.94	878.534	2383.73	688.682	1199.22	2447.41	602.681	1173.06	2333	665.801	1155.69	2396.05	580.624	1124.28	2476.55	248.571	1134.68	2488.76	171.545	1111.63	2439.2	254.963	1095.7	2448.08	177.876	1075.54	2435.74	93.9612	1039.02	2420.1	46.9115	1026.25	2442.24	48.1338	1068.14	2198.26	654.06	889.507	2195.47	544.508	902.39	2167.52	664.232	949.698	2160.19	555.426	965.66	1932.38	546.013	914.24	1853.66	551.466	932.886	1945.19	583.903	949.493	1862.37	589.763	966.363	1807	621.469	998.433	1769.42	655.221	1010.92	1758.44	629.822	959.133	2657.94	59.9819	994.376	2619.08	40.6034	1103.39	1679.44	439.618	1027.48	1669.6	490.802	924.886
22.2	2377.33	1007.82	1142.59	2373.21	972.825	933.702	2188.34	1020.91	1073.58	2192.23	1015.72	985.599	2265.74	1076.76	1185.54	2313.23	1057.64	877.757	2378.66	680.247	1198.23	2441.29	593.304	1171.46	2328.5	658.349	1153.45	2391.09	573.331	1120.96	2462.01	239.53	1133.07	2468.98	163.315	1105.47	2421.83	249.876	1097.77	2425.33	173.158	1073.92	2406.26	88.742	1029.93	2391.02	39.7062	1022.24	2412.42	46.8929	1064.3	2205.37	646.362	886.81	2205.64	536.656	898.66	2174.11	655.039	947.054	2170.27	546.505	961.993	1949.37	544.844	912.531	1870.9	552.191	931.446	1963.27	581.833	948.386	1880.81	589.971	965.558	1824.62	623.152	999.93	1786.9	656.79	1012.99	1775.86	632.461	959.98	2627.1	58.2673	989.021	2589.83	43.7843	1099.91	1696.12	440.8	1023.24	1687.11	494.89	921.992
22.207	2376.14	1001.35	1141.41	2373.39	966.594	933.151	2186.65	1014.48	1071.43	2191.45	1009.48	983.298	2266.14	1068.52	1184.85	2314.26	1050.45	877.548	2373.83	672.588	1196.1	2435.59	585.262	1168.77	2323.41	651.595	1151.52	2385.4	566.514	1117.54	2447.53	235.873	1125.01	2447.37	160.123	1095.32	2404.85	248.945	1093.53	2401.99	173.157	1067.09	2376.35	87.4757	1022.56	2361.65	38.0622	1017.99	2383.15	48.0034	1059.36	2213.42	639.257	883.859	2216.44	529.125	894.515	2180.46	645.646	943.415	2180.17	536.711	958.7	1966.62	542.344	910.585	1888.48	551.599	929.996	1981.73	578.751	947.056	1899.39	587.938	965.021	1842.41	623.183	1001.32	1804.62	656.549	1015.02	1794.11	633.187	963.405	2599.71	58.4579	989.084	2559.93	44.539	1098.35	1713.75	440.347	1019.09	1705.44	497.172	919.121
22.213	2373.02	993.94	1140.17	2372.82	959.963	932.977	2184.37	1009.38	1069.84	2190.62	1003.92	981.513	2266.98	1060.48	1185.66	2314.45	1043.48	877.681	2369.56	667.844	1194.19	2430.53	579.75	1166.95	2318.77	646.92	1150.26	2379.5	561.508	1115.72	2428.87	237.74	1118.12	2425.75	161.75	1089.35	2387.46	252.407	1085.95	2381.29	176.471	1060.17	2348.58	89.2512	1015.94	2333.11	39.7441	1013.47	2354.93	50.8375	1054.33	2221.46	631.964	880.163	2227.98	522.173	889.71	2187.5	636.809	939.384	2191.92	528.024	954.233	1984.02	539.114	908.157	1906.35	549.875	928.586	2000.28	574.746	945.232	1918.27	585.699	963.777	1860.7	621.78	1003.01	1822.38	654.812	1016.52	1812.22	632.57	964.569	2572.02	56.6748	985.166	2530.94	45.2025	1094.09	1732.43	437.562	1014.7	1724.42	497.377	916.51
22.22	2370.18	986.576	1139.21	2371.81	953.378	933.351	2182.18	1006.39	1069.66	2189.74	999.367	980.521	2269.72	1052.72	1186.93	2313.85	1036.84	877.623	2365.36	665.145	1193.93	2426.41	577.046	1167.14	2314.85	644.33	1149.78	2375.99	558.645	1116.14	2407.84	239.732	1113.5	2401.26	164.029	1084.72	2369.01	256.878	1079.35	2359.3	181.631	1053.38	2321.08	91.4207	1009.81	2304.53	42.2483	1009.1	2326.57	54.5606	1049.77	2230.06	625.327	876.304	2240	516.417	883.97	2194.88	628.456	935	NaN	NaN	NaN	2002.08	534.938	906.595	1924.49	546.879	927.052	2018.94	570.095	942.926	1937.18	582.171	962.513	1878.56	619.082	1003.57	1839.85	651.571	1017.77	1830.19	630.176	965.209	2543.5	54.7753	981.639	2501.68	46.3631	1089.86	1751.34	433.782	1011.14	1743.88	495.38	913.866
22.227	2367.69	979.604	1139.06	2370.36	947.064	934.351	2180.19	1004.9	1070.44	2188.57	996.015	979.915	2270.86	1045.98	1190.24	2312.48	1030.06	877.427	2360.46	662.558	1193.8	2422.22	574.969	1166.84	2310.27	641.539	1149.25	2371.85	556.317	1115.91	2384.88	241.607	1109.28	2374.51	166.503	1079.6	2349.06	260.947	1073.06	2335.25	186.284	1047.07	2293.13	93.5136	1006.28	2275.69	44.6409	1006.57	2297.88	57.4221	1047.01	2239.31	619.734	872.39	2253.01	511.316	878.795	2202.84	620.962	930.861	NaN	NaN	NaN	2019.95	530.567	904.178	1942.69	542.982	925.413	2037.58	565.061	940.753	1956.08	577.755	961.113	1896.1	615.036	1003.88	1857.5	646.21	1018.79	1848.27	626.028	965.411	2514.54	53.4552	980.311	2472.15	46.6539	1087.77	1771.02	428.213	1008.07	1763.7	490.836	911.341
22.233	2364.86	973.888	1139.92	2368.6	941.106	935.47	2178.07	1003.51	1070.85	2186.98	993.258	979.774	2271.93	1040.58	1193.79	2310.49	1023.53	876.696	2353.93	659.878	1193.11	2415.53	571.993	1166.46	2303.47	639.197	1148.37	2365.96	554.053	1114.44	2362.61	242.791	1107.24	2348.8	168.148	1077.99	2328.54	263.541	1070.3	2311.21	189.541	1044.53	2264.44	94.8292	1004.4	2246.27	46.213	1005.64	2268.77	59.4254	1045.84	2249.01	615.148	868.788	2267.11	507.235	873.733	2211.28	614.058	926.593	NaN	NaN	NaN	2038.15	525.634	901.748	1961.06	538.089	923.577	2056.16	559.803	938.645	1974.88	572.476	959.61	1913.2	609.678	1003.54	1874.03	639.946	1018.6	1865.35	619.781	964.702	2485.09	52.4611	979.877	2442.07	46.3319	1087.01	1791.37	420.701	1005.33	1783.78	484.129	909.149
22.24	2361.92	969.846	1141.4	2366.76	935.674	936.699	2175.73	1002.37	1070	2185.18	990.914	979.702	2270.98	1035.7	1196.34	2307.92	1017.17	875.586	2344.76	655.926	1192.23	2405.86	567.273	1165.22	2295.7	636.6	1146.05	2357.09	551.249	1111.63	2341.18	242.319	1107.24	2324.14	168.281	1078.11	2307.9	264.317	1070.27	2287.17	191.084	1044.82	2235.41	95.7259	1004.22	2216.73	47.2365	1005.61	2239.38	60.5188	1045.72	2259.24	610.868	865.37	2282.36	504.148	869.4	2220.59	607.661	922.517	NaN	NaN	NaN	2056.67	520.435	899.316	1979.68	532.266	921.881	2074.65	554.382	936.254	1993.45	566.492	957.935	1929.75	602.965	1002.44	1889.15	632.982	1016.74	1881.54	612.287	963.513	2455.42	51.55	979.663	2412.59	46.4167	1086.64	1812.56	411.238	1003.01	1804.17	474.82	906.938
22.247	2358.64	967.024	1142.84	2365.08	931.634	937.92	2173.35	1000.56	1068.68	2183.05	988.93	979.011	2266.87	1032.18	1197.2	2304.92	1011.28	874.317	2335.28	650.968	1190.44	2394.21	561.36	1162.64	2286.03	633.686	1143.46	2345.91	547.694	1108.11	2319.05	240.678	1108.32	2298.78	167.271	1078.45	2286.09	263.991	1071.71	2262.02	191.894	1046.38	2205.34	95.8131	1004.98	2186.58	47.2936	1006.27	2209.27	60.3535	1046.39	2270.38	607.422	861.864	2298.63	501.878	865.84	2231.97	602.143	918.556	NaN	NaN	NaN	2075.17	514.871	897.03	1998.17	525.26	919.989	2092.81	548.98	933.854	2011.55	559.717	955.991	1945.53	595.033	1000.69	1904.42	623.196	1015.36	1897.71	603.026	961.622	2425.17	51.013	979.797	2382.46	46.1831	1086.94	1834.52	399.953	1001.2	1824.59	462.913	904.744
22.253	2355.18	965.022	1144.16	2363.58	929.042	939.124	2170.97	998.526	1066.86	2180.96	987.236	977.808	2262	1029.78	1197.15	2301.84	1006.68	873.128	2324.61	645.839	1188.77	2380.89	554.912	1159.75	2275.19	631.146	1140.83	2332.21	543.855	1104.81	2296.92	237.555	1109.03	2272.89	165.555	1079.64	2263.39	262.532	1074.43	2235.91	191.686	1049.01	2174.82	95.5468	1006.54	2156.02	47.0732	1007.47	2178.72	59.7677	1047.61	2282.47	605.352	858.492	2316.68	501.446	863.185	2243.84	598.185	914.491	NaN	NaN	NaN	2093.28	508.911	894.861	2015.9	517.5	917.708	2110.02	543.803	931.398	2028.55	552.748	953.243	1960.49	587.24	999.157	1917.67	613.269	1011.73	1912.13	591.783	958.686	2394.34	50.7458	980.23	2352.1	45.7458	1087.52	1857.58	386.897	999.773	1845.7	448.479	902.808
22.26	2351.66	963.715	1145.46	2361.94	927.89	939.281	2168.66	997.223	1065.03	2178.92	986.129	976.723	2257.79	1028.39	1196.13	2298.54	1004.59	872.421	2312.83	642.144	1187.17	2365.75	549.364	1157.61	2263.14	629.61	1138.93	2316.98	540.351	1102.63	2274.69	233.704	1109.9	2247.28	162.788	1080.49	2239.72	259.98	1077.32	2209.62	190.243	1052.12	2144.28	95.6418	1007.97	2125.44	47.2384	1008.35	2148.14	59.5926	1048.89	2295.7	604.828	855.335	2335.39	502.935	861.474	2256.62	596.228	910.904	NaN	NaN	NaN	2110.81	502.673	893.024	2033.44	508.472	916.143	2126.24	538.825	928.982	2044.38	544.622	950.805	1974.48	577.788	995.956	1930.05	601.289	1007.89	1926.25	578.949	955.37	2363.43	50.4627	980.836	2321.49	45.2704	1088.16	1881.44	372.309	999.024	1867.35	431.754	900.882
22.267	2348.23	963.2	1146.51	2360.72	927.826	939.113	2166.92	996.767	1063.3	2177.11	985.868	975.83	2253.97	1027.96	1194.7	2294.67	1005.27	871.841	2300.14	639.533	1185.9	2349.57	544.901	1156.56	2250.29	629.175	1137.4	2300.44	537.517	1101.59	2250.88	229.951	1110.1	2220.96	160.182	1080.6	2214.92	257.548	1079.65	2182.49	188.836	1054.73	2113.86	96.1887	1008.65	2094.74	47.7456	1009.04	2117.44	59.932	1049.39	2310.06	606.751	851.827	2355.04	506.286	859.967	2270.52	595.534	906.445	NaN	NaN	NaN	2127.86	496.106	891.272	2050.31	498.834	914.351	2141.56	533.718	926.355	2059.89	536.063	948.805	1987.04	566.855	992.819	1941.22	587.798	1003.6	1939.36	564.562	951.453	2332.46	50.2013	981.403	2290.68	44.9062	1088.67	1906.43	356.213	998.602	1890.05	413.077	899.148
22.273	2345.25	963.385	1147.3	2359.7	928.898	938.515	2165.54	997.459	1061.7	2175.62	986.253	975.094	2250.27	1028.54	1192.96	2290.35	1007.51	871.308	2287.6	637.971	1185.24	2332.98	541.312	1156.77	2237.2	629.589	1136.73	2283.33	535.537	1102.03	2224.32	229.763	1109.88	2192.09	160.819	1080.69	2189.26	258.091	1079.2	2155.34	190.651	1054.44	2083.5	97.2419	1008.49	2064.09	48.9174	1008.83	2086.87	60.976	1049.23	2325.39	609.982	849.379	2374.21	511.754	858.941	2284.23	596.689	902.658	NaN	NaN	NaN	2144.83	489.438	889.793	2067.12	488.224	913.128	2156.31	528.469	923.48	2074.57	527.044	946.303	1998.9	554.842	989.356	1951.51	572.679	998.882	1951.87	547.705	947.211	2301.56	49.9992	981.647	2259.7	44.7115	1088.73	1932.54	339.476	998.285	1913.24	392.961	896.804
22.28	2343.07	964.185	1147.72	2359.09	930.996	937.614	2164.78	998.931	1060.52	2174.14	987.087	975.532	2246.39	1029.51	1191.32	2286.17	1010.39	871.029	2274.42	637.834	1185.27	2316.1	539.025	1157.62	2223.77	630.72	1137.07	2265.25	534.385	1103.27	2196.11	231.008	1109.29	2162.29	162.838	1080.05	2163.68	260.805	1077.11	2127.54	193.68	1052.21	2053.48	98.7292	1007.58	2033.67	50.622	1008.16	2056.4	62.7086	1048.66	2338.72	614.695	847.768	2392.13	519.139	858.189	2296.98	599.128	900.151	NaN	NaN	NaN	2160.47	481.938	888.023	2083.67	477.367	911.43	2170.53	523.128	920.993	2089.01	517.301	943.787	2009.05	541.23	984.717	1961.43	555.804	993.996	1964.23	530.301	942.856	2270.78	49.66	981.546	2228.68	44.7307	1088.21	1959.79	321.854	998.183	1938.51	371.356	895.775
22.287	2341.7	965.452	1147.72	2360.44	934.502	938.047	2164.59	1001.06	1059.27	2174.95	989.177	973.206	2243.56	1030.8	1189.75	2282.61	1013.37	870.971	2261.39	638.369	1185.78	2298.59	537.722	1158.84	2210.08	633.004	1137.89	2247.08	534.611	1104.81	2168.01	232.071	1108.65	2133.25	164.423	1079.18	2137	262.431	1075.51	2099.28	196.347	1050.57	2023.54	100.782	1007.09	2003.21	52.8629	1007.86	2026.04	64.7722	1048.32	2350.73	620.415	847.191	2408.98	527.829	858.024	2308.63	602.191	898.381	NaN	NaN	NaN	2177.93	475.026	887.353	2100.74	465.972	910.225	2184.25	517.424	919.082	2103.25	506.811	941.566	2020.14	525.836	980.504	1971.3	536.69	988.742	1976.91	511.208	938.979	2239.92	49.5206	981.384	2197.63	44.7991	1087.75	1987.95	303.775	998.267	1964.67	349.19	894.591
22.293	2341.17	966.854	1147.3	2360.63	938.186	936.502	2164.89	1003.64	1058.41	2174.51	991.674	973.585	2241.39	1032.77	1188.98	2279.62	1016.31	871.024	2248.47	640.175	1186.33	2280.95	537.662	1160.11	2196.32	636.53	1139.04	2228.53	536.142	1106.82	2140.66	233.053	1108.51	2104.29	165.861	1079.32	2110.09	263.983	1075.67	2071.9	198.229	1050.31	1993.92	103.594	1007.42	1973.08	55.9625	1007.95	1995.99	67.4813	1048.45	2361.38	627.017	847.185	2424.63	537.416	858.46	2319.64	605.721	897.494	NaN	NaN	NaN	2194.23	468.092	886.463	2118.24	454.216	909.232	2197.73	511.584	917.677	2117.44	495.697	939.56	2031.14	509.024	976.313	1981.71	515.747	982.912	1989.99	489.368	934.109	2209.18	49.5345	981.513	2166.77	44.8004	1087.66	2017.17	285.505	998.435	1991.71	326.724	893.185
22.3	2341.33	968.104	1146.62	2361.05	942.182	934.89	2165.52	1006.58	1057.62	2174.56	994.84	973.325	2240.77	1035.89	1189	2277.57	1019.49	870.97	2235.81	642.809	1186.72	2263.43	538.765	1161.04	2182.8	640.968	1140.2	2209.86	538.877	1108.8	2113.36	235.259	1108.91	2076.31	168.731	1079.83	2083.14	266.611	1076.23	2043.53	201.53	1051.19	1964.58	107.297	1008.58	1943.09	59.8979	1008.74	1966.17	70.7252	1049.31	2370.97	633.849	847.543	2439.31	547.503	859.632	2329.89	610.464	897.471	NaN	NaN	NaN	2211.17	462.101	885.758	2136	442.225	908.059	2211.08	505.375	916.737	2131.92	484.141	937.891	2042.87	490.591	972.98	1993.25	493.239	978.444	2004.26	466.933	929.887	2178.5	49.7352	981.953	2135.98	44.8483	1088.01	2047.32	267.358	998.572	2020.1	304.34	892.107
22.307	2342.05	969.155	1145.89	2362.06	946.403	933.418	2166.53	1010.14	1057.19	2175.41	998.625	973.096	2241.43	1039.74	1188.76	2276.11	1023.15	870.554	2223.31	646.035	1186.76	2246.02	540.769	1161.25	2169.13	646.352	1141.51	2191.42	542.847	1110.09	2086.09	238.874	1109.72	2048.07	172.594	1080.93	2055.78	270.398	1076.78	2015.75	205.859	1052.16	1935.58	111.925	1010.94	1913.5	64.9158	1010.19	1936.67	74.6978	1050.8	2381.14	640.762	849.219	2452.21	557.726	861.431	2339.71	616.046	898.359	NaN	NaN	NaN	2227.67	455.587	885.488	2154.06	430.073	907.283	2223.93	498.596	916.62	2146.52	471.342	936.964	2056.01	470.826	969.265	2005.1	469.17	974.277	2020.1	443.957	925.347	2147.94	50.0744	982.575	2105.22	44.9201	1088.43	2076.09	250.221	999.003	2050.27	282.15	891.152
22.313	2343.2	970.081	1145.29	2363.45	950.726	932.292	2168.07	1013.88	1057.23	2177.06	1002.99	971.802	2243.3	1044.34	1187.86	2275.65	1027.89	870.163	2210.81	649.995	1186.33	2228.5	543.938	1160.57	2156.2	652.801	1141.97	2173.08	548.248	1110.43	2059.27	243.488	1111.07	2020.39	177.726	1082.56	2030.13	275.044	1077.63	1988.42	211.126	1053.63	1907.33	117.956	1013.73	1884.35	71.5509	1012.16	1907.82	79.7248	1052.99	2389.68	648.176	850.979	2463.71	568.077	863.601	2348.89	622.159	900.028	NaN	NaN	NaN	2243.92	448.865	885.496	2172.35	417.436	906.514	2236.79	491.178	916.952	2161.47	457.901	936.422	2070.2	449.608	965.833	2019.7	444.315	970.151	2037.66	419.906	921.879	2117.67	50.5565	983.48	2074.45	45.2133	1089.06	2111.23	231.608	998.169	2081.84	260.906	890.271
22.32	2344.72	971.328	1144.81	2365.28	955.349	931.466	2170.02	1018.14	1057.54	2178.42	1007.34	971.469	2246.6	1048.82	1186.32	2276.21	1033.66	869.682	2198.55	654.603	1185.49	2210.55	547.946	1159.48	2143.84	660.738	1141.78	2154.99	555.335	1110.19	2032.95	249.831	1112.6	1993.49	184.018	1084.59	2004.07	281.285	1078.8	1961.82	217.69	1055.38	1880.15	125.39	1017.12	1856.03	79.9392	1014.58	1879.69	86.2129	1055.44	2397.85	655.668	853.148	2474.25	578.266	866.28	2357.45	628.737	902.018	NaN	NaN	NaN	2260.9	441.327	886.499	2191.27	404.482	905.869	2249.77	483.037	917.852	2177.09	443.841	935.831	2086.21	429.062	962.466	2036.3	418.85	966.231	2057.44	395.747	918.622	2087.61	50.7858	984.383	2043.7	45.6374	1089.87	2143.19	214.551	998.683	2115.1	240.899	889.111
22.327	2346.55	972.99	1144.26	2367.48	960.269	930.883	2172.33	1022.53	1058.12	2180.21	1012.2	971.334	2252.05	1053.43	1183.88	2278.37	1039.76	869.147	2186.89	660.259	1184.29	2193.39	553.687	1158.19	2132.41	670.262	1141.32	2137.51	564.056	1109.91	2008.33	256.144	1114.14	1968.2	190.542	1086.72	1979.19	287.932	1081.28	1936.41	224.366	1057.77	1854.29	134.516	1020.4	1828.66	90.4051	1016.81	1852.83	94.4975	1057.78	2405.18	663.666	855.263	2483.85	588.627	869.1	2365.27	635.948	904.2	2444.64	560.769	923.436	2277.67	433.848	887.035	2211.05	391.512	905.818	2263.08	474.044	918.727	2193.26	429.186	936.08	2103.67	407.172	960.177	2054.82	392.763	963.147	2078.67	371.305	916.211	2057.86	50.8202	985.397	2013.53	46.1536	1090.81	2177.57	198.377	999.192	2149.13	221.66	887.848
22.333	2348.66	974.871	1143.46	2369.92	965.397	930.292	2174.89	1027.19	1058.77	2182.28	1017.44	971.285	2258.3	1058.39	1181.91	2281.29	1046.01	868.408	2175.91	667.651	1183.4	2177.57	559.889	1156.81	2121.41	680.294	1140.18	2121.06	574.091	1109.75	1984.62	263.72	1115.79	1943.94	198.259	1088.89	1955.27	295.637	1083.09	1912.22	232.12	1060	1830.23	144.748	1023.37	1802.77	101.823	1018.97	1827.02	104.033	1059.98	2412.27	671.539	857.693	2492.54	598.506	872.155	2372.5	643.635	906.51	2452.9	569.792	925.669	2294.85	426.085	888.024	2231.45	378.459	905.716	2276.92	464.469	920.492	2210.67	414.353	936.447	2122.58	384.989	958.872	2075.05	366.342	961.332	2101.01	346.978	914.539	2028.21	50.4815	986.239	1983.78	47.1595	1092	2213.27	182.909	998.643	2184.06	203.844	886.597
22.34	2351.51	976.795	1142.68	2372.69	970.808	929.761	2177.91	1031.9	1059.27	2184.51	1022.87	970.9	2265.71	1063.44	1180.03	2284.71	1052.46	867.472	2165.84	675.856	1182.66	2161.82	568.179	1156.52	2112.19	690.851	1139.09	2106.02	584.72	1109.25	1961.9	272.568	1117.46	1920.94	207.219	1091.06	1932.69	304.19	1084.55	1889.46	240.873	1061.65	1808.01	156.032	1026.26	1778.49	114.599	1020.81	1802.65	114.787	1061.92	2418.62	679.849	859.695	2500.26	608.307	875.152	2379.28	651.597	908.735	2460.66	578.207	928.879	2311.98	418.207	888.928	2252.6	365.61	905.667	2291.37	454.6	922.462	2228.85	399.407	936.696	2143.28	362.027	958.443	2097.07	339.907	960.201	2125.25	322.733	914.102	1998.77	49.9038	987.063	1954.47	47.3768	1092.48	2250.27	168.341	997.089	2219.66	187.355	885.268
22.347	2353.98	978.58	1141.39	2375.45	976.505	929.305	2181.37	1036.82	1059.69	2187.03	1028.4	970.301	2273.67	1068.24	1178.62	2288.17	1059.02	866.384	2156.74	684.873	1182	2146.9	577.473	1156.6	2104.07	702.141	1137.96	2092.12	596.347	1108.92	1940.67	281.981	1119.11	1899.46	216.685	1093.35	1911.58	313.426	1085.72	1868.43	250.031	1063.05	1787.96	168.147	1028.76	1756.15	128.651	1022.38	1780.1	126.675	1063.53	2424.57	687.881	861.428	2507.03	617.676	878.099	2385.3	659.631	910.596	2467.32	586.903	931.56	2330.04	410.033	890.561	2274.84	352.683	906.135	2307.05	443.879	924.58	2248.73	383.908	938.23	2165.63	339.357	958.707	2121.92	313.216	961.305	2150.37	299.177	914.096	1969.64	49.8667	987.874	1927.79	50.1944	1093.74	2289.2	155.016	994.314	2256.03	172.236	883.928
22.353	2356.56	980.247	1139.89	2378.51	982.595	928.591	2185.03	1041.79	1059.96	2189.59	1034.15	969.616	2281.99	1072.8	1177.57	2291.64	1065.73	865.226	2148.36	694.465	1181.55	2132.28	587.878	1156.88	2097.12	714.036	1136.9	2079.21	608.918	1108.57	1920.92	292.047	1120.84	1879.78	226.547	1095.6	1891.99	323.287	1086.67	1849.12	259.446	1064.38	1770.12	180.994	1030.61	1735.8	143.593	1023.65	1759.32	139.672	1065.02	2429.95	695.865	862.711	2513	626.51	880.788	2390.43	667.877	911.663	2472.86	595.523	933.778	2347.89	401.738	891.834	2297.56	339.926	906.844	2322.44	433.089	926.571	2269.36	368.314	939.222	2189.8	316.857	959.872	2148.52	287.103	962.538	2178.38	275.189	915.62	1941.25	49.8712	988.658	1899.83	51.6255	1095.39	2328.44	143.026	992.459	2292.7	158.316	882.49
