Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.7	909.021	1038.58	1347.05	902.253	1042.48	1111.11	735.316	1060.69	1285.05	732.252	1059.58	1181.91	840.494	1097.17	1379.11	828.956	1104.92	1082.36	794.221	763.162	1434.62	791.675	652.646	1436.71	739.065	764.517	1392.61	732.089	654.6	1393.18	707.882	272.68	1426.99	716.813	192.212	1418.68	686.636	275.931	1377.47	690.307	196.372	1369.84	669.019	93.2065	1369.06	657.81	43.9207	1371.11	685.708	61.0606	1412.8	794.972	785.285	1030.15	801.552	674.881	1023	742.402	779.649	1076.81	742.939	669.545	1066.55	740.163	256.539	1026.67	745.107	176.576	1038.36	704.838	261.819	1066.64	707.108	177.349	1073.75	685.354	94.7586	1086.1	671.034	44.9063	1081.15	702.163	63.2756	1036.97	835.217	944.449	1405.25	775.461	543.23	1426.83	764.557	522.045	1314.15	771.417	487.281	1433.31	819.048	461.093	1386.04	737.133	108.401	1407.45	762.775	114.909	1323.94	884.52	60.7331	1330.5	852.475	56.6465	1436.82	890.899	68.6956	1376.71	832.683	938.909	1050.02	792.076	540.124	1038.98	780.707	522.543	1152.09	787.273	480.757	1032.07	836.548	453.292	1080.5	756.709	103.36	1047	774.262	108.384	1131.42	899.7	62.0212	1116.51	861.091	50.45	1009.41	903.283	67.0151	1075.31
0.707	909.027	1038.57	1347.05	902.245	1042.47	1111.13	735.318	1060.69	1285.07	732.245	1059.58	1181.92	840.506	1097.16	1379.13	828.961	1104.91	1082.38	794.225	763.163	1434.63	791.674	652.64	1436.71	739.063	764.515	1392.62	732.091	654.603	1393.18	707.879	272.683	1426.99	716.818	192.204	1418.68	686.641	275.929	1377.47	690.309	196.373	1369.84	669.023	93.2077	1369.06	657.807	43.9355	1371.11	685.716	61.0588	1412.81	794.942	785.283	1030.17	801.536	674.878	1023.01	742.386	779.649	1076.83	742.919	669.547	1066.56	740.169	256.539	1026.68	745.105	176.573	1038.37	704.839	261.817	1066.64	707.112	177.35	1073.75	685.366	94.7592	1086.12	671.029	44.9067	1081.16	702.159	63.2789	1036.97	835.226	944.456	1405.27	775.458	543.243	1426.84	764.568	522.051	1314.14	771.432	487.297	1433.31	819.066	461.102	1386.02	737.136	108.398	1407.47	762.787	114.915	1323.95	884.512	60.73	1330.5	852.483	56.6443	1436.81	890.902	68.6956	1376.71	832.674	938.91	1050.03	792.064	540.128	1038.99	780.709	522.523	1152.09	787.253	480.756	1032.08	836.539	453.297	1080.51	756.713	103.36	1047.01	774.259	108.372	1131.43	900.252	62.6175	1116.45	861.094	50.4497	1009.41	903.277	67.0133	1075.31
0.713	909.031	1038.57	1347.05	902.242	1042.47	1111.14	735.318	1060.69	1285.09	732.241	1059.58	1181.93	840.5	1097.16	1379.14	828.964	1104.92	1082.39	794.222	763.157	1434.64	791.671	652.641	1436.73	739.062	764.511	1392.63	732.088	654.601	1393.19	707.879	272.676	1427	716.813	192.204	1418.68	686.631	275.932	1377.47	690.303	196.371	1369.84	669.025	93.2026	1369.06	657.809	43.9243	1371.11	685.709	61.0568	1412.81	794.923	785.285	1030.2	801.529	674.877	1023.02	742.371	779.653	1076.85	742.9	669.545	1066.58	740.159	256.532	1026.68	745.106	176.575	1038.37	704.832	261.822	1066.65	707.107	177.348	1073.75	685.362	94.7521	1086.11	671.027	44.9036	1081.15	702.16	63.2794	1036.97	835.225	944.455	1405.28	775.461	543.229	1426.84	764.571	522.055	1314.16	771.42	487.274	1433.33	819.058	461.066	1386.06	737.139	108.387	1407.45	762.782	114.917	1323.96	884.518	60.7364	1330.5	852.479	56.6399	1436.8	890.907	68.6903	1376.7	832.657	938.909	1050.04	792.056	540.121	1039	780.709	522.52	1152.1	787.244	480.759	1032.08	836.539	453.301	1080.52	756.703	103.357	1047	774.266	108.369	1131.42	899.711	62.0152	1116.49	861.09	50.4518	1009.4	903.28	67.0079	1075.31
0.72	909.037	1038.57	1347.07	902.234	1042.46	1111.15	735.312	1060.69	1285.09	732.241	1059.58	1181.95	840.493	1097.16	1379.16	828.963	1104.91	1082.4	794.215	763.164	1434.66	791.666	652.643	1436.73	739.062	764.513	1392.63	732.083	654.602	1393.2	707.879	272.672	1427.01	716.811	192.206	1418.68	686.639	275.925	1377.48	690.311	196.366	1369.84	669.029	93.2002	1369.07	657.806	43.9246	1371.12	685.716	61.0378	1412.81	794.899	785.289	1030.21	801.504	674.886	1023.03	742.358	779.649	1076.86	742.89	669.547	1066.59	740.158	256.532	1026.68	745.106	176.58	1038.37	704.836	261.81	1066.65	707.101	177.357	1073.76	685.362	94.757	1086.11	671.034	44.907	1081.15	702.162	63.2725	1036.98	835.23	944.457	1405.3	775.462	543.233	1426.84	764.564	522.044	1314.17	771.42	487.28	1433.33	819.064	461.071	1386.06	737.142	108.396	1407.46	762.777	114.921	1323.96	884.508	60.7295	1330.5	852.479	56.6438	1436.81	890.904	68.6942	1376.71	832.647	938.902	1050.04	792.032	540.129	1039	780.696	522.526	1152.1	787.24	480.754	1032.09	836.529	453.304	1080.51	756.714	103.356	1047.02	774.266	108.376	1131.42	899.713	62.026	1116.5	861.099	50.4462	1009.41	903.28	67.0204	1075.3
0.727	909.033	1038.56	1347.08	902.22	1042.46	1111.16	735.315	1060.68	1285.11	732.232	1059.59	1181.96	840.49	1097.15	1379.19	828.953	1104.91	1082.41	794.21	763.154	1434.68	791.66	652.64	1436.74	739.056	764.508	1392.66	732.078	654.599	1393.2	707.877	272.678	1427.01	716.816	192.206	1418.69	686.639	275.928	1377.49	690.305	196.368	1369.85	669.026	93.1989	1369.07	657.812	43.9226	1371.11	685.71	61.0427	1412.81	794.888	785.291	1030.23	801.474	674.881	1023.04	742.35	779.655	1076.88	742.872	669.539	1066.61	740.149	256.536	1026.69	745.11	176.574	1038.38	704.826	261.818	1066.66	707.109	177.35	1073.76	685.359	94.7535	1086.12	671.035	44.9011	1081.15	702.162	63.2774	1036.98	835.222	944.455	1405.3	775.46	543.229	1426.85	764.566	522.051	1314.16	771.423	487.272	1433.34	819.058	461.067	1386.07	737.14	108.384	1407.46	762.775	114.909	1323.96	884.517	60.7322	1330.5	852.484	56.6394	1436.81	890.901	68.7025	1376.71	832.649	938.908	1050.05	792.031	540.125	1039.01	780.687	522.527	1152.11	787.241	480.756	1032.1	836.533	453.299	1080.52	756.706	103.363	1047.01	774.279	108.372	1131.42	899.707	62.0214	1116.5	861.092	50.4541	1009.41	903.278	67.0072	1075.3
0.733	909.031	1038.56	1347.09	902.222	1042.46	1111.18	735.31	1060.68	1285.13	732.224	1059.59	1181.98	840.478	1097.13	1379.21	828.946	1104.91	1082.42	794.198	763.155	1434.69	791.663	652.634	1436.75	739.049	764.506	1392.67	732.08	654.598	1393.22	707.881	272.673	1427.02	716.815	192.198	1418.69	686.637	275.925	1377.5	690.308	196.369	1369.85	669.026	93.2027	1369.07	657.814	43.9142	1371.11	685.711	61.0535	1412.81	794.88	785.286	1030.24	801.461	674.883	1023.05	742.339	779.652	1076.89	742.863	669.545	1066.62	740.145	256.535	1026.69	745.108	176.571	1038.38	704.829	261.816	1066.66	707.102	177.349	1073.77	685.359	94.7607	1086.12	671.022	44.9104	1081.16	702.161	63.2718	1036.97	835.223	944.453	1405.32	775.466	543.227	1426.86	764.572	522.044	1314.18	771.42	487.279	1433.35	819.06	461.07	1386.07	737.139	108.39	1407.47	762.782	114.917	1323.96	884.509	60.7296	1330.5	852.477	56.6383	1436.81	890.898	68.6892	1376.7	832.639	938.908	1050.06	792.028	540.124	1039.02	780.692	522.516	1152.12	787.23	480.752	1032.11	836.522	453.292	1080.53	756.714	103.359	1047.02	774.284	108.371	1131.43	900.266	62.6148	1116.44	861.094	50.4535	1009.4	903.286	67.0025	1075.31
0.74	909.022	1038.55	1347.11	902.209	1042.46	1111.2	735.307	1060.68	1285.15	732.222	1059.57	1182	840.485	1097.13	1379.22	828.93	1104.91	1082.42	794.198	763.145	1434.71	791.646	652.638	1436.76	739.055	764.502	1392.68	732.068	654.597	1393.24	707.877	272.667	1427.02	716.81	192.199	1418.7	686.621	275.924	1377.49	690.308	196.357	1369.85	669.029	93.198	1369.07	657.807	43.9222	1371.12	685.711	61.0538	1412.82	794.876	785.287	1030.24	801.452	674.883	1023.06	742.337	779.653	1076.89	742.86	669.542	1066.63	740.148	256.53	1026.69	745.101	176.574	1038.38	704.825	261.818	1066.67	707.103	177.353	1073.77	685.365	94.7521	1086.13	671.03	44.9118	1081.15	702.164	63.273	1036.98	835.22	944.45	1405.33	775.456	543.229	1426.87	764.572	522.051	1314.19	771.423	487.278	1433.36	819.053	461.064	1386.09	737.135	108.391	1407.47	762.783	114.913	1323.96	884.514	60.7359	1330.5	852.484	56.6452	1436.81	890.906	68.6973	1376.71	832.628	938.913	1050.06	792.022	540.13	1039.02	780.675	522.515	1152.13	787.226	480.753	1032.11	836.523	453.299	1080.54	756.704	103.354	1047.01	774.277	108.374	1131.42	899.713	62.0141	1116.5	861.101	50.4504	1009.41	903.275	67.0156	1075.31
0.747	909.017	1038.55	1347.12	902.192	1042.45	1111.2	735.299	1060.67	1285.16	732.207	1059.57	1182.01	840.483	1097.13	1379.23	828.904	1104.91	1082.43	794.19	763.149	1434.73	791.648	652.633	1436.78	739.039	764.499	1392.71	732.068	654.59	1393.24	707.869	272.666	1427.02	716.814	192.193	1418.7	686.626	275.922	1377.5	690.295	196.362	1369.86	669.025	93.1965	1369.07	657.809	43.9203	1371.13	685.702	61.0368	1412.82	794.867	785.289	1030.25	801.448	674.875	1023.07	742.324	779.653	1076.9	742.851	669.536	1066.64	740.138	256.526	1026.7	745.1	176.568	1038.38	704.827	261.81	1066.67	707.103	177.344	1073.77	685.362	94.7544	1086.12	671.035	44.9016	1081.16	702.164	63.278	1036.98	835.215	944.446	1405.34	775.459	543.225	1426.88	764.56	522.05	1314.2	771.423	487.263	1433.36	819.053	461.06	1386.1	737.138	108.384	1407.46	762.78	114.91	1323.97	884.521	60.7255	1330.5	852.475	56.641	1436.82	890.907	68.6948	1376.71	832.614	938.905	1050.07	792.009	540.116	1039.04	780.674	522.509	1152.13	787.221	480.752	1032.12	836.513	453.291	1080.55	756.704	103.357	1047.02	774.276	108.366	1131.43	900.261	62.6141	1116.45	861.093	50.448	1009.41	903.284	67.0063	1075.32
0.753	909.015	1038.55	1347.13	902.175	1042.44	1111.21	735.289	1060.65	1285.17	732.201	1059.57	1182.03	840.478	1097.12	1379.26	828.877	1104.89	1082.43	794.183	763.147	1434.74	791.643	652.631	1436.8	739.045	764.501	1392.73	732.061	654.59	1393.25	707.865	272.661	1427.03	716.803	192.191	1418.7	686.62	275.915	1377.51	690.296	196.355	1369.86	669.027	93.1894	1369.07	657.805	43.9169	1371.12	685.707	61.0482	1412.81	794.868	785.281	1030.26	801.442	674.883	1023.07	742.328	779.649	1076.9	742.849	669.533	1066.65	740.141	256.528	1026.69	745.096	176.569	1038.38	704.823	261.81	1066.67	707.102	177.343	1073.78	685.354	94.7549	1086.12	671.029	44.9029	1081.16	702.164	63.2769	1036.98	835.217	944.439	1405.35	775.457	543.22	1426.89	764.556	522.047	1314.21	771.416	487.265	1433.36	819.051	461.055	1386.1	737.127	108.388	1407.48	762.773	114.904	1323.98	884.508	60.7349	1330.5	852.48	56.6418	1436.82	890.899	68.6883	1376.7	832.615	938.91	1050.07	792.016	540.114	1039.04	780.664	522.506	1152.14	787.217	480.747	1032.12	836.517	453.291	1080.55	756.718	103.352	1047.03	774.271	108.364	1131.43	900.254	62.6075	1116.46	861.097	50.448	1009.41	903.275	67.0084	1075.31
0.76	909.009	1038.55	1347.14	902.17	1042.44	1111.22	735.28	1060.65	1285.19	732.189	1059.55	1182.04	840.482	1097.11	1379.26	828.849	1104.87	1082.44	794.179	763.143	1434.75	791.643	652.63	1436.8	739.037	764.498	1392.74	732.058	654.588	1393.26	707.863	272.655	1427.03	716.795	192.192	1418.7	686.614	275.913	1377.52	690.293	196.355	1369.87	669.029	93.1901	1369.08	657.807	43.9094	1371.12	685.7	61.0349	1412.82	794.866	785.282	1030.26	801.466	674.879	1023.08	742.318	779.65	1076.91	742.849	669.534	1066.65	740.142	256.527	1026.7	745.101	176.566	1038.39	704.823	261.804	1066.68	707.101	177.338	1073.77	685.362	94.7574	1086.13	671.033	44.9032	1081.16	702.163	63.2682	1036.98	835.209	944.438	1405.36	775.452	543.225	1426.89	764.544	522.051	1314.22	771.417	487.256	1433.37	819.059	461.052	1386.13	737.13	108.392	1407.48	762.777	114.893	1323.98	884.505	60.7205	1330.51	852.477	56.6405	1436.82	890.91	68.6974	1376.7	832.607	938.902	1050.08	792.009	540.111	1039.04	780.669	522.511	1152.15	787.218	480.75	1032.12	836.51	453.293	1080.55	756.701	103.351	1047.02	774.281	108.367	1131.43	900.255	62.6196	1116.46	861.094	50.4493	1009.41	903.269	67.0109	1075.32
0.767	909.007	1038.55	1347.14	902.154	1042.44	1111.22	735.277	1060.64	1285.2	732.181	1059.54	1182.06	840.472	1097.11	1379.27	828.805	1104.86	1082.45	794.184	763.142	1434.77	791.647	652.623	1436.81	739.039	764.497	1392.75	732.057	654.589	1393.28	707.858	272.661	1427.04	716.807	192.183	1418.71	686.612	275.911	1377.52	690.293	196.349	1369.87	669.031	93.1877	1369.08	657.808	43.9125	1371.12	685.699	61.0293	1412.81	794.863	785.275	1030.27	801.431	674.878	1023.09	742.324	779.651	1076.9	742.846	669.53	1066.65	740.138	256.523	1026.71	745.093	176.572	1038.39	704.819	261.808	1066.68	707.1	177.342	1073.77	685.363	94.7492	1086.13	671.021	44.9056	1081.16	702.165	63.2684	1036.98	835.206	944.441	1405.36	775.441	543.209	1426.91	764.544	522.045	1314.22	771.413	487.25	1433.37	819.061	461.056	1386.14	737.126	108.386	1407.48	762.785	114.895	1323.98	884.51	60.726	1330.52	852.479	56.6412	1436.82	890.897	68.6831	1376.71	832.594	938.897	1050.08	792.008	540.109	1039.05	780.662	522.505	1152.15	787.224	480.742	1032.13	836.509	453.283	1080.55	756.708	103.356	1047.02	774.272	108.361	1131.43	899.7	62.0135	1116.51	861.103	50.443	1009.42	903.278	67.0123	1075.32
0.773	909.001	1038.55	1347.15	902.139	1042.45	1111.23	735.268	1060.63	1285.21	732.169	1059.53	1182.08	840.473	1097.09	1379.28	828.778	1104.84	1082.46	794.188	763.144	1434.78	791.648	652.628	1436.81	739.04	764.497	1392.76	732.066	654.589	1393.29	707.859	272.655	1427.04	716.798	192.183	1418.71	686.611	275.906	1377.52	690.291	196.351	1369.87	669.023	93.1832	1369.09	657.804	43.912	1371.13	685.704	61.0478	1412.82	794.868	785.278	1030.28	801.458	674.879	1023.09	742.322	779.649	1076.91	742.855	669.531	1066.65	740.137	256.525	1026.71	745.098	176.568	1038.38	704.822	261.798	1066.68	707.1	177.347	1073.78	685.367	94.7483	1086.13	671.027	44.9027	1081.16	702.169	63.2692	1036.98	835.199	944.435	1405.38	775.439	543.202	1426.92	764.525	522.05	1314.23	771.404	487.246	1433.39	819.05	461.04	1386.14	737.127	108.39	1407.48	762.775	114.894	1323.96	884.512	60.7163	1330.51	852.475	56.6397	1436.82	890.894	68.6973	1376.72	832.597	938.899	1050.09	792.014	540.105	1039.05	780.668	522.507	1152.16	787.215	480.747	1032.14	836.514	453.291	1080.56	756.715	103.355	1047.03	774.272	108.36	1131.43	900.259	62.62	1116.45	861.098	50.45	1009.42	903.285	67.0132	1075.32
0.78	909	1038.55	1347.17	902.129	1042.45	1111.24	735.257	1060.62	1285.22	732.164	1059.53	1182.09	840.459	1097.09	1379.3	828.752	1104.83	1082.46	794.186	763.144	1434.79	791.644	652.632	1436.82	739.043	764.495	1392.77	732.063	654.582	1393.3	707.856	272.652	1427.05	716.798	192.183	1418.72	686.604	275.904	1377.53	690.28	196.349	1369.87	669.018	93.1911	1369.08	657.804	43.9052	1371.13	685.702	61.0462	1412.82	794.865	785.278	1030.27	801.462	674.879	1023.09	742.317	779.648	1076.91	742.848	669.532	1066.66	740.137	256.528	1026.71	745.1	176.567	1038.38	704.824	261.8	1066.69	707.099	177.338	1073.78	685.362	94.7498	1086.13	671.03	44.9001	1081.16	702.17	63.2744	1036.98	835.197	944.431	1405.38	775.442	543.206	1426.92	764.52	522.053	1314.24	771.418	487.259	1433.39	819.05	461.049	1386.14	737.135	108.367	1407.48	762.784	114.891	1323.99	884.503	60.7337	1330.51	852.48	56.6424	1436.83	890.901	68.7046	1376.72	832.602	938.898	1050.1	792.023	540.106	1039.05	780.673	522.508	1152.15	787.225	480.748	1032.14	836.516	453.287	1080.56	756.708	103.356	1047.03	774.274	108.374	1131.44	900.257	62.6172	1116.45	861.089	50.4442	1009.41	903.27	67.0118	1075.31
0.787	908.987	1038.55	1347.17	902.11	1042.45	1111.24	735.244	1060.62	1285.23	732.158	1059.51	1182.1	840.441	1097.09	1379.31	828.731	1104.82	1082.48	794.194	763.142	1434.79	791.648	652.628	1436.83	739.044	764.494	1392.79	732.065	654.584	1393.31	707.863	272.649	1427.05	716.801	192.179	1418.71	686.605	275.904	1377.54	690.287	196.343	1369.88	669.026	93.1844	1369.08	657.807	43.9092	1371.13	685.694	61.0393	1412.82	794.867	785.28	1030.28	801.479	674.879	1023.1	742.316	779.648	1076.91	742.86	669.53	1066.65	740.132	256.525	1026.71	745.105	176.571	1038.38	704.831	261.797	1066.68	707.101	177.342	1073.78	685.36	94.7529	1086.13	671.028	44.9037	1081.16	702.164	63.2692	1036.99	835.197	944.418	1405.39	775.444	543.201	1426.93	764.527	522.046	1314.24	771.416	487.25	1433.39	819.055	461.043	1386.14	737.125	108.379	1407.48	762.769	114.889	1323.97	884.511	60.7257	1330.51	852.479	56.6452	1436.83	890.904	68.6955	1376.72	832.587	938.898	1050.1	792.023	540.11	1039.06	780.672	522.494	1152.16	787.224	480.747	1032.14	836.524	453.284	1080.56	756.715	103.357	1047.02	774.275	108.371	1131.44	899.702	62.0216	1116.51	861.093	50.4454	1009.41	903.269	67.0064	1075.32
0.793	908.983	1038.55	1347.17	902.102	1042.44	1111.26	735.237	1060.6	1285.25	732.136	1059.51	1182.12	840.427	1097.08	1379.33	828.713	1104.8	1082.48	794.195	763.137	1434.79	791.656	652.625	1436.83	739.05	764.489	1392.8	732.067	654.585	1393.32	707.856	272.645	1427.06	716.799	192.178	1418.72	686.601	275.897	1377.54	690.276	196.34	1369.88	669.021	93.1787	1369.08	657.81	43.8986	1371.12	685.697	61.0281	1412.82	794.867	785.271	1030.28	801.461	674.874	1023.1	742.322	779.642	1076.92	742.86	669.526	1066.66	740.141	256.527	1026.71	745.099	176.564	1038.38	704.823	261.794	1066.69	707.099	177.338	1073.78	685.363	94.7571	1086.12	671.036	44.8987	1081.17	702.162	63.2674	1036.98	835.193	944.416	1405.4	775.442	543.197	1426.93	764.528	522.048	1314.24	771.42	487.25	1433.4	819.047	461.04	1386.15	737.134	108.374	1407.49	762.779	114.894	1323.98	884.503	60.7328	1330.51	852.477	56.6346	1436.82	890.896	68.6971	1376.72	832.576	938.906	1050.11	792.027	540.102	1039.07	780.679	522.504	1152.16	787.234	480.744	1032.16	836.529	453.289	1080.57	756.706	103.36	1047.02	774.266	108.366	1131.44	899.702	62.0197	1116.5	861.093	50.4462	1009.41	903.283	67.0041	1075.32
0.8	908.975	1038.56	1347.19	902.088	1042.45	1111.26	735.224	1060.59	1285.25	732.132	1059.5	1182.11	840.399	1097.08	1379.35	828.697	1104.8	1082.49	794.2	763.138	1434.8	791.66	652.633	1436.84	739.051	764.494	1392.81	732.073	654.582	1393.33	707.862	272.648	1427.06	716.8	192.172	1418.72	686.6	275.899	1377.55	690.273	196.34	1369.89	669.026	93.182	1369.08	657.801	43.9049	1371.12	685.694	61.0259	1412.82	794.864	785.278	1030.28	801.466	674.878	1023.1	742.319	779.639	1076.91	742.86	669.52	1066.66	740.145	256.529	1026.71	745.099	176.572	1038.38	704.827	261.801	1066.68	707.103	177.34	1073.78	685.362	94.7486	1086.13	671.033	44.9013	1081.15	702.16	63.2725	1036.99	835.179	944.422	1405.4	775.449	543.21	1426.93	764.521	522.054	1314.25	771.412	487.243	1433.41	819.049	461.043	1386.15	737.121	108.378	1407.5	762.778	114.889	1323.97	884.513	60.7278	1330.5	852.471	56.6405	1436.82	890.898	68.6989	1376.72	832.573	938.902	1050.11	792.033	540.105	1039.07	780.673	522.508	1152.17	787.395	480.856	1032.13	836.526	453.286	1080.57	756.707	103.348	1047.02	774.265	108.36	1131.44	900.258	62.6242	1116.45	861.095	50.4467	1009.41	903.279	67.0132	1075.31
0.807	908.96	1038.55	1347.21	902.081	1042.45	1111.28	735.213	1060.59	1285.27	732.122	1059.49	1182.13	840.38	1097.08	1379.35	828.683	1104.79	1082.5	794.202	763.137	1434.81	791.659	652.626	1436.85	739.051	764.503	1392.82	732.07	654.583	1393.34	707.855	272.648	1427.06	716.803	192.177	1418.73	686.602	275.899	1377.55	690.277	196.344	1369.89	669.023	93.1831	1369.08	657.799	43.9037	1371.13	685.701	61.0355	1412.82	794.863	785.274	1030.28	801.463	674.881	1023.11	742.317	779.639	1076.92	742.871	669.522	1066.67	740.146	256.526	1026.72	745.108	176.572	1038.38	704.827	261.808	1066.68	707.098	177.336	1073.78	685.36	94.7528	1086.12	671.025	44.9039	1081.16	702.163	63.2664	1036.98	835.188	944.417	1405.41	775.444	543.198	1426.93	764.531	522.05	1314.25	771.421	487.24	1433.41	819.04	461.039	1386.17	737.128	108.372	1407.48	762.779	114.895	1323.98	884.507	60.7293	1330.51	852.482	56.6398	1436.82	890.9	68.6954	1376.72	832.561	938.912	1050.11	792.038	540.11	1039.08	780.676	522.507	1152.18	787.396	480.866	1032.14	836.526	453.284	1080.58	756.701	103.354	1047.03	774.274	108.351	1131.44	899.7	62.0059	1116.51	861.094	50.4457	1009.41	903.275	67.0106	1075.32
0.813	908.952	1038.56	1347.22	902.065	1042.46	1111.28	735.207	1060.58	1285.28	732.102	1059.49	1182.14	840.357	1097.07	1379.37	828.674	1104.8	1082.5	794.211	763.14	1434.82	791.671	652.635	1436.86	739.054	764.5	1392.82	732.07	654.591	1393.34	707.857	272.646	1427.07	716.797	192.182	1418.74	686.598	275.899	1377.54	690.275	196.332	1369.91	669.017	93.1801	1369.08	657.809	43.9015	1371.13	685.698	61.035	1412.82	794.854	785.285	1030.29	801.469	674.873	1023.11	742.314	779.645	1076.92	742.867	669.518	1066.67	740.145	256.535	1026.72	745.105	176.572	1038.39	704.832	261.805	1066.69	707.105	177.342	1073.78	685.359	94.7587	1086.12	671.029	44.9028	1081.16	702.168	63.2716	1036.99	835.178	944.414	1405.42	775.445	543.207	1426.95	764.52	522.052	1314.25	771.412	487.248	1433.41	818.972	461.054	1386.29	737.135	108.368	1407.48	762.767	114.899	1323.99	884.51	60.7323	1330.52	852.472	56.6406	1436.83	890.896	68.6973	1376.72	832.563	938.916	1050.11	792.051	540.105	1039.08	780.693	522.502	1152.18	787.255	480.749	1032.16	836.545	453.29	1080.58	756.708	103.357	1047.02	774.263	108.354	1131.44	899.707	62.0138	1116.5	861.086	50.4502	1009.41	903.28	67.0118	1075.31
0.82	908.951	1038.57	1347.22	902.049	1042.46	1111.29	735.195	1060.58	1285.29	732.097	1059.49	1182.15	840.343	1097.07	1379.37	828.66	1104.8	1082.51	794.208	763.146	1434.82	791.662	652.632	1436.85	739.059	764.5	1392.83	732.078	654.585	1393.34	707.854	272.644	1427.07	716.799	192.174	1418.73	686.593	275.898	1377.54	690.273	196.344	1369.9	669.023	93.1834	1369.08	657.809	43.8925	1371.12	685.696	61.0233	1412.81	794.853	785.285	1030.29	801.481	674.887	1023.11	742.309	779.639	1076.93	742.87	669.518	1066.68	740.149	256.53	1026.71	745.107	176.568	1038.39	704.828	261.807	1066.69	707.109	177.344	1073.78	685.36	94.7605	1086.12	671.029	44.9065	1081.15	702.158	63.2759	1036.98	835.181	944.418	1405.42	775.442	543.209	1426.95	764.526	522.05	1314.26	771.411	487.248	1433.41	819.041	461.046	1386.17	737.125	108.372	1407.48	762.782	114.896	1323.97	884.503	60.7318	1330.51	852.476	56.6362	1436.83	890.899	68.6993	1376.72	832.543	938.91	1050.11	792.053	540.106	1039.09	780.686	522.507	1152.19	787.243	480.744	1032.16	836.532	453.28	1080.58	756.716	103.362	1047.03	774.275	108.367	1131.43	899.704	62.0145	1116.5	861.091	50.4494	1009.41	903.283	67.0145	1075.32
